indicator,geo,time,values,unit,nace_r2,indic_sb,s_adj,geo_level,region
HighGrowth_enterprises_share,ES,2012,38,NA,M749,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6,NA,M75,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6,NA,M750,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1001,NA,N,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,44,NA,N77,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,N771,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,N772,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,27,NA,N773,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,N774,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,93,NA,N78,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,N781,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,71,NA,N782,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,N783,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,59,NA,N79,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,50,NA,N791,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,9,NA,N799,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,102,NA,N80,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,90,NA,N801,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,12,NA,N802,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,N803,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,507,NA,N81,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,60,NA,N811,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,421,NA,N812,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,26,NA,N813,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,196,NA,N82,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,13,NA,N821,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,37,NA,N822,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,33,NA,N823,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,113,NA,N829,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,35,NA,S95,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,29,NA,S951,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6,NA,S952,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,893,NA,B,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,635258,NA,B-N_S95,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,630490,NA,B-N_S95_X_K,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,633008,NA,B-N_X_K642,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B05,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B051,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,B052,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B06,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B061,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,B062,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B07,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,B071,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B072,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B08,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B081,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B089,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B09,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,B091,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,B099,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,119425,NA,C,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,27369,NA,C10,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5419,NA,C101,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3768,NA,C102,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4865,NA,C103,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,991,NA,C104,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2444,NA,C105,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1008,NA,C106,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4830,NA,C107,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3342,NA,C108,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,702,NA,C109,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3854,NA,C11,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3854,NA,C110,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C12,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C120,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2022,NA,C13,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C131,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C132,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,363,NA,C133,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1105,NA,C139,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3884,NA,C14,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3461,NA,C141,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C142,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C143,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4640,NA,C15,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1270,NA,C151,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3370,NA,C152,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2412,NA,C16,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,303,NA,C161,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2109,NA,C162,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C17,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C171,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1404,NA,C172,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2810,NA,C18,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C181,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C182,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C19,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C191,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,C192,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5814,NA,C20,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1128,NA,C201,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C202,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C203,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2186,NA,C204,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1193,NA,C205,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C206,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3352,NA,C21,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1363,NA,C211,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1989,NA,C212,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4968,NA,C22,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,768,NA,C221,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4200,NA,C222,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3978,NA,C23,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,463,NA,C231,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C232,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1366,NA,C233,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,188,NA,C234,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C235,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1074,NA,C236,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,575,NA,C237,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C239,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2487,NA,C24,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C241,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,678,NA,C242,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C243,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,774,NA,C244,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,709,NA,C245,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,15204,NA,C25,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5479,NA,C251,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C252,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C253,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C254,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1973,NA,C255,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4104,NA,C256,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1053,NA,C257,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1589,NA,C259,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2672,NA,C26,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,472,NA,C261,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C262,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C263,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C264,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,858,NA,C265,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C266,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C267,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,C268,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2300,NA,C27,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,985,NA,C271,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,C272,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C273,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C274,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,530,NA,C275,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,332,NA,C279,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,8470,NA,C28,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1982,NA,C281,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2683,NA,C282,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,365,NA,C283,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,535,NA,C284,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2905,NA,C289,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6174,NA,C29,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C291,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C292,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5578,NA,C293,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2671,NA,C30,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C301,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C302,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1235,NA,C303,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,C304,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,186,NA,C309,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2762,NA,C31,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2762,NA,C310,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1777,NA,C32,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C321,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,C322,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,C323,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,440,NA,C324,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,377,NA,C325,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,652,NA,C329,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,8170,NA,C33,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,7505,NA,C331,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,665,NA,C332,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2371,NA,D,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2371,NA,D35,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1796,NA,D351,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,D352,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,D353,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3564,NA,E,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,E36,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,E360,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,E37,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,E370,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2623,NA,E38,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1681,NA,E381,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,177,NA,E382,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,765,NA,E383,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,519,NA,E39,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,519,NA,E390,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,58626,NA,F,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,21419,NA,F41,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1701,NA,F411,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,19718,NA,F412,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5270,NA,F42,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2922,NA,F421,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1178,NA,F422,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1170,NA,F429,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,31937,NA,F43,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1883,NA,F431,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,19603,NA,F432,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6021,NA,F433,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4430,NA,F439,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,120036,NA,G,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,7678,NA,G45,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3179,NA,G451,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,G452,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2782,NA,G453,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,G454,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,58008,NA,G46,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1815,NA,G461,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1750,NA,G462,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,19839,NA,G463,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,16266,NA,G464,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6601,NA,G465,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4529,NA,G466,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6833,NA,G467,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,375,NA,G469,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,54350,NA,G47,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5625,NA,G471,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6367,NA,G472,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2483,NA,G473,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,6277,NA,G474,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,7098,NA,G475,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,3473,NA,G476,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,20776,NA,G477,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,897,NA,G478,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1354,NA,G479,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,46383,NA,H,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,20119,NA,H49,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H491,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H492,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4264,NA,H493,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,15855,NA,H494,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H495,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,537,NA,H50,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,H501,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,H502,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,H503,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H504,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1998,NA,H51,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1998,NA,H511,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H512,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,22482,NA,H52,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,5655,NA,H521,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,16827,NA,H522,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1247,NA,H53,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,H531,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1247,NA,H532,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,53977,NA,I,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,15998,NA,I55,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,13288,NA,I551,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2055,NA,I552,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,I553,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,I559,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,37979,NA,I56,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,21152,NA,I561,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,12546,NA,I562,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4281,NA,I563,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,41249,NA,J,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2725,NA,J58,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1847,NA,J581,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,878,NA,J582,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4873,NA,J59,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4873,NA,J591,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,J592,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1126,NA,J60,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J601,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J602,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2513,NA,J61,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J611,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J612,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J613,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,1407,NA,J619,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,27585,NA,J62,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,27585,NA,J620,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,2427,NA,J63,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J631,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,NA,NA,J639,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,4768,NA,K,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,809,NA,K64,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,457,NA,K641,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2012,0,NA,K642,V16961,NA,NA,Barcelona (ES511)
